Index,OBS_UNIT,DATA_STRUCT,LAT_WGS84,LON_WGS84,VOL,CWD,AGE,PROP_CONIF,SOL_RAD,OLD_1KM,TEMP_MEAN,PRECIP_TOT,Sinodendron_cylindricum,Platycerus_caprea,Dorcus_parallelipipedus,Platycerus_caraboides,Scaphisoma_agaricinum,Stenichnus_godarti,Quedius_plagiatus,Placusa_tachyporoides,Dadobia_immersa,Atheta_picipes,Thamiaraea_cinnamomea,Dinaraea_aequata,Phloeopora_corticalis,Bolitochara_mulsanti,Ischnoglossa_prolixa,Bolitochara_pulchella,Leptusa_fumida,Oligota_granaria,Sepedophilus_testaceus,Scaphidium_quadrimaculatum,Phloeocharis_subtilissima,Euryusa_castanoptera,Staphylinus_affinis,Quedius_xanthopus,Atrecus_pilicornis,Gabrius_splendidulus,Phloeostiba_plana,Plectophloeus_fischeri,Bibloporus_bicolor,Bibloporus_minutus,Actium_californicum,Euplectus_karsteni,Euplectus_punctatus,Tyrus_mucronatus,Agaricochara_latissima,Coryphium_angusticolle,Dropephylla_ioptera,Phloeostiba_lapponica,Anisotoma_humeralis,Anisotoma_castanea,Anisotoma_orbicularis,Agathidium_nigripenne,Nudobius_lentus,Megatoma_undata,Dorcatoma_punctulata,Stegobium_paniceum,Hyperisus_plumbeus,Ptilinus_pectinicornis,Hemicoelus_costatus,Microbregma_emarginatum,Ernobius_abietis,Ernobius_nigrinus,Ptinomorphus_imperialis,Magdalis_violacea,Thamnophilus_nitidus,Hylobius_abietis,Trachodes_hispidus,Polygraphus_poligraphus,Eccoptogaster_intricata,Eccoptogaster_carpini,Ernoporicus_fagi,Bostrichus_pityographus,Ips_pubescens,Dryocoetes_villosus,Hylastes_cunicularius,Hylurgops_palliatus,Hylastes_angustatus,Trypodendron_laeve,Cryphalus_asperatus,Trypodendron_domesticum,Trypodendron_signatum,Hylesinus_varius,Hylesinus_pilosus,Crypturgus_hispidulus,Crypturgus_pusillus,Crypturgus_cinereus,Trypodendron_lineatum,Pityogenes_bidentatus,Pityogenes_chalcographus,Taphrorychus_bicolor,Anisandrus_dispar,Xyleborus_monographus,Dryocoetes_autographus,Rhyncolus_elongatus,Rhyncolus_ater,Acalles_camelus,Platystomos_albinus,Spondylis_buprestoides,Leptura_quadrifasciata,Judolia_sexmaculata,Tetropium_castaneum,Stenurella_melanura,Anastrangalia_sanguinolenta,Rhagium_mordax,Gaurotes_virginea,Rutpela_maculata,Cortodera_humeralis,Evodinus_clathratus,Rhagium_bifasciatum,Rhagium_inquisitor,Stictoleptura_scutellata,Stictoleptura_rubra,Anastrangalia_dubia,Oxymirus_cursor,Prionus_coriarius,Anaglyptus_mysticus,Pyrrhidium_sanguineum,Pogonocherus_fasciculatus,Leiopus_nebulosus,Molorchus_minor,Triplax_russica,Corticarina_lambiana,Corticaria_longicornis,Enicmus_atriceps,Stephostethus_alternans,Enicmus_brevicornis,Latridius_consimilis,Latridius_hirtus,Enicmus_fungicola,Enicmus_planipennis,Enicmus_testaceus,Orthoperus_atomus,Mycetina_cruciata,Rhizophagus_dispar,Rhizophagus_nitidulus,Rhizophagus_bipustulatus,Rhizophagus_ferrugineus,Rhizophagus_depressus,Rhizophagus_cribratus,Tritoma_bipustulata,Cerylon_fagi,Cerylon_ferrugineum,Lyctus_histeroides,Dacne_bipustulata,Nitidula_orbiculata,Triplax_rufipes,Ipidia_binotata,Cychramus_variegatus,Cychramus_luteus,Epuraea_pallescens,Epuraea_variegata,Epuraea_marseuli,Epuraea_pygmaea,Epuraea_binotata,Epuraea_thoracica,Pityophagus_ferrugineus,Glischrochilus_quadriguttatus,Cryptarcha_undata,Atomaria_diluta,Atomaria_turgida,Atomaria_ornata,Micrambe_abietis,Cryptophagus_micaceus,Pteryngium_crenatum,Ips_typographus,Leptophloeus_alternans,Ips_rugicollis,Elateroides_dermestoides,Peltis_ferruginea,Thymalus_limbatus,Opilo_mollis,Thanasimus_femoralis,Thanasimus_formicarius,Chrysomela_elongata,Malachius_bipustulatus,Dasytes_niger,Dasytes_caeruleus,Dasytes_obscurus,Dasytes_plumbeus,Dasytes_aeratus,Aplocnemus_tarsalis,Nemozoma_elongatum,Mordellochroa_abdominalis,Tomoxia_bucephala,Curtimorda_maculosa,Hadraule_elongatula,Cis_lineatocribratus,Cis_jacquemartii,Cis_castaneus,Cis_bidentatus,Cis_dentatus,Cis_punctulatus,Cis_boleti,Octotemnus_glabriculus,Cis_festivus,Orthocis_alni,Cis_quadridens,Cis_micans,Bolitophagus_reticulatus,Chrysomela_boleti,Corticeus_linearis,Blapstinus_metallicus,Mycetochara_maura,Corticeus_unicolor,Dolotarsus_lividus,Melandrya_caraboides,Serropalpus_barbatus,Orchesia_micans,Orchesia_minor,Orchesia_undulata,Phloiotrya_rufipes,Tetratoma_ancora,Litargus_connexus,Hallomenus_binotatus,Sphaerites_glabratus,Schizotus_pectinicornis,Osphya_bipunctata,Salpingus_ruficollis,Rabocerus_foveolatus,Anaspis_ruficollis,Anaspis_thoracica,Vesperus_luridus,Anaspis_flava,Vincenzellus_ruficollis,Conopalpus_testaceus,Anaspis_maculata,Anaspis_rufilabris,Mordella_frontalis,Synchita_humeralis,Hylis_cariniceps,Hylis_foveicollis,Hylis_olexai,Microrhagus_pygmaeus,Melasis_buprestoides,Platycis_minutus,Dictyoptera_aurora,Pyropterus_nigroruber,Malthinus_balteatus,Malthinus_flaveolus,Malthodes_hexacanthus,Malthodes_pumilus,Malthodes_spathifer,Malthodes_alpicola,Malthodes_mysticus,Malthodes_fuscus,Denticollis_linearis,Denticollis_rubens,Anostirus_castaneus,Ampedus_aethiops,Ampedus_pomorum,Ampedus_nigrinus,Ampedus_sanguineus,Ampedus_cinnabarinus,Ampedus_erythrogonus,Ampedus_auripes,Diacanthous_undulatus,Anostirus_purpureus,Melanotus_villosus,Melanotus_castanipes,Ampedus_rufipennis,Ampedus_balteatus
306,T3_28,5_T3,49.07729829,13.30336778,441.2547627,114.2046863,135,0.470588235,929715.5625,9.523809524,10.46666666,630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
307,T3_29,5_T3,49.07811131,13.30393423,484.1299076,21.68356985,135,0.421052632,937978.125,9.523809524,10.46666666,630,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
308,T3_3,5_T3,49.05671023,13.29006097,248.802558,18.97537673,70,0.722222222,895249.5625,0,11.90000025,556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
309,T3_30,5_T3,49.07885886,13.30449508,492.0678392,32.47118745,135,0.333333333,940953.625,9.523809524,10.46666666,630,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
310,T3_31,5_T3,49.07974529,13.30503026,473.8076334,5.554946847,135,0.444444444,938368.3125,9.523809524,10.46666666,630,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0
311,T3_33,5_T3,49.08137457,13.30600627,304.7775125,57.52932571,140,0.846153846,932343.4375,9.523809524,10.46666666,630,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
312,T3_36,5_T3,49.08386423,13.30766389,292.3874921,3.180155791,110,0.409090909,902152.25,9.523809524,9.783333301,665,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
313,T3_37,5_T3,49.08471717,13.30823463,371.9655044,6.621461106,86,0.333333333,911138.8125,9.523809524,9.783333301,665,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,T3_38,5_T3,49.08550317,13.30879875,316.3504162,2.164378909,86,0.209090909,922875.4375,9.523809524,9.966666579,653,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
315,T3_39,5_T3,49.08638778,13.30931125,343.2603537,13.87861356,116,0.4,929587.8125,9.523809524,9.966666579,653,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
316,T3_4,5_T3,49.05744226,13.29051059,188.5778695,13.27762724,70,0.888888889,895249.5625,0,11.90000025,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,T3_40,5_T3,49.08711187,13.30985636,413.9048848,22.92881076,116,0.564705882,929587.8125,9.523809524,9.966666579,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,19,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,T3_42,5_T3,49.08882029,13.31092493,184.8208896,1.311457863,95,0.5,944889.125,19.04761905,9.966666579,653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0
319,T3_45,5_T3,49.09122775,13.31235512,346.0388247,34.07211368,135,0.5,903015.8125,28.57142857,9.966666579,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
320,T3_46,5_T3,49.09219728,13.31311595,381.60814,52.81975509,135,0.688888889,946373,28.57142857,9.383333365,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,9,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,T3_47,5_T3,49.09291983,13.31346621,528.3117929,57.28668761,137,0.823529412,946373,33.33333333,9.383333365,678,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,1,0,0,1,4,0,0,2,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
322,T3_48,5_T3,49.09390831,13.31399182,528.8971633,21.08972819,139,0.777777778,960365.8125,35,9.383333365,678,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
323,T3_49,5_T3,49.09454612,13.31453643,434.650185,17.59612604,139,0.833333333,960365.8125,36.84210526,9.383333365,678,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,1,0,0,0,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,5,0,0
324,T3_5,5_T3,49.05828199,13.29092971,53.45925603,14.77820906,10,0.28,887816.75,0,11.90000025,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,8,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2
